"propertyid","quickrefid_x","propertynumber","legaldesc","legallocationcode","legallocationdesc","subblock","sublot","taxingunitlist","mapnumber","currmarketvalue","currassessedvalue","currlandvalue","currimprovmentvalue","curragvalue","marketvalue","assessedvalue","landvalue","improvmentvalue","agvalue","squarefootage","nbhdcode","nbhddesc","situs","situsstreetnumber","situsstreetname","situsstreetsuffix","situscity","situsstate","situszip","schooltaxingunits","segclass","actyrbuilt","deeddate","fplumbing","fnumhalfbath","feffyear","fsptb","defaultmarketareadesc","ma","maarea","ma2","maarea2","matotalarea","garage","garagearea","openporch","oparea","datadate","transfervaliditycode","pool","poolarea","patio","patioarea","dg","deck","deckarea","fbedrooms","dgarea"
"311298","R506322","R-16-4913-000G-0012","S9965 - PEARSON PLACE SEC 1, BLOCK G, Lot 12","S9965","S9965 - PEARSON PLACE SEC 1","G","12","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","837631.0","637380.0","152000.0","685631.0","0.0","597941.0","579436.0","117000.0","480941.0","0.0","2765.0","R256613C","R256613C PEARSON PLACE","15809 PEARSON BROTHERS DR, AUSTIN, TX  78717","15809","PEARSON BROTHERS","DR","AUSTIN","TX","78717","SRR","R6","2012.0","2012-10-15 00:00:00.000","2.0","1.0","2012.0","A1","WEST ROUND ROCK MRA","1.0","1261.0","1.0","1504.0","2765.0","1.0","483.0","2.0","258.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311309","R506333","R-16-4913-000G-0023","S9965 - PEARSON PLACE SEC 1, BLOCK G, Lot 23","S9965","S9965 - PEARSON PLACE SEC 1","G","23","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","823920.0","631661.0","152000.0","671920.0","0.0","595212.0","574237.0","117000.0","478212.0","0.0","2752.0","R256613C","R256613C PEARSON PLACE","10113 IVALENES HOPE DR, AUSTIN, TX  78717","10113","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2012.0","2017-10-06 00:00:00.000","3.0","","2012.0","A1","WEST ROUND ROCK MRA","1.0","1620.0","1.0","1132.0","2752.0","1.0","670.0","2.0","245.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311313","R506337","R-16-4913-000H-0003","S9965 - PEARSON PLACE SEC 1, BLOCK H, Lot 3","S9965","S9965 - PEARSON PLACE SEC 1","H","3","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","1112868.0","816097.0","152000.0","960868.0","0.0","797367.0","741906.0","117000.0","680367.0","0.0","4036.0","R256613C","R256613C PEARSON PLACE","9808 FAITH AND TRUST CV, AUSTIN, TX  78717","9808","FAITH AND TRUST","CV","AUSTIN","TX","78717","SRR","R6","2012.0","2013-02-05 00:00:00.000","2.0","1.0","2012.0","A1","WEST ROUND ROCK MRA","1.0","2389.0","1.0","1647.0","4036.0","1.0","715.0","4.0","375.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311220","R506244","R-16-4913-000A-0003","S9965 - PEARSON PLACE SEC 1, BLOCK A, Lot 3","S9965","S9965 - PEARSON PLACE SEC 1","A","3","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","990842.0","723320.0","152000.0","838842.0","0.0","686532.0","657564.0","117000.0","569532.0","0.0","3369.0","R256613C","R256613C PEARSON PLACE","10105 DOUBLE EAGLE PASS, AUSTIN, TX  78717","10105","DOUBLE EAGLE","PASS","AUSTIN","TX","78717","SRR","R6","2014.0","2018-07-26 00:00:00.000","3.0","1.0","2014.0","A1","WEST ROUND ROCK MRA","1.0","2267.0","1.0","1102.0","3369.0","1.0","484.0","2.0","374.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311244","R506268","R-16-4913-000E-0007","S9965 - PEARSON PLACE SEC 1, BLOCK E, Lot 7","S9965","S9965 - PEARSON PLACE SEC 1","E","7","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","866904.0","621500.0","152000.0","714904.0","0.0","565000.0","565000.0","117000.0","448000.0","0.0","2782.0","R256613C","R256613C PEARSON PLACE","15808 DINK PEARSON LN, AUSTIN, TX  78717","15808","DINK PEARSON","LN","AUSTIN","TX","78717","SRR","R6","2013.0","2020-08-14 00:00:00.000","3.0","","2013.0","A1","WEST ROUND ROCK MRA","1.0","2782.0","","0.0","2782.0","1.0","693.0","2.0","403.0","2022-04-13 04:00:02.307","VALID","nan","nan","1","70","nan","nan","nan","nan","nan"
"311281","R506305","R-16-4913-000F-0016","S9965 - PEARSON PLACE SEC 1, BLOCK F, Lot 16","S9965","S9965 - PEARSON PLACE SEC 1","F","16","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","710467.0","534872.0","152000.0","558467.0","0.0","493139.0","486247.0","117000.0","376139.0","0.0","1991.0","R256613C","R256613C PEARSON PLACE","15900 PEARSON BROTHERS DR, AUSTIN, TX  78717","15900","PEARSON BROTHERS","DR","AUSTIN","TX","78717","SRR","R6","2013.0","2013-04-26 00:00:00.000","2.0","1.0","2013.0","A1","WEST ROUND ROCK MRA","1.0","1991.0","","0.0","1991.0","1.0","528.0","2.0","200.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311299","R506323","R-16-4913-000G-0013","S9965 - PEARSON PLACE SEC 1, BLOCK G, Lot 13","S9965","S9965 - PEARSON PLACE SEC 1","G","13","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","810054.0","621963.0","152000.0","658054.0","0.0","588159.0","565421.0","117000.0","471159.0","0.0","2676.0","R256613C","R256613C PEARSON PLACE","15805 PEARSON BROTHERS DR, AUSTIN, TX  78717","15805","PEARSON BROTHERS","DR","AUSTIN","TX","78717","SRR","R6","2013.0","2013-06-14 00:00:00.000","2.0","1.0","2013.0","A1","WEST ROUND ROCK MRA","1.0","2016.0","1.0","660.0","2676.0","1.0","543.0","2.0","189.0","2022-04-13 04:00:02.307","nan","nan","nan","1","240","nan","nan","nan","nan","nan"
"311304","R506328","R-16-4913-000G-0018","S9965 - PEARSON PLACE SEC 1, BLOCK G, Lot 18","S9965","S9965 - PEARSON PLACE SEC 1","G","18","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","796629.0","610084.0","152000.0","644629.0","0.0","567968.0","554622.0","117000.0","450968.0","0.0","2534.0","R256613C","R256613C PEARSON PLACE","10013 IVALENES HOPE DR, AUSTIN, TX  78717","10013","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2012.0","2013-02-21 00:00:00.000","3.0","","2012.0","A1","WEST ROUND ROCK MRA","1.0","2534.0","","0.0","2534.0","1.0","540.0","2.0","233.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"358202","R541867","R-16-4913-040C-0010","S10951 - PEARSON PLACE SEC 4, BLOCK C, Lot 10","S10951","S10951 - PEARSON PLACE SEC 4","C","10","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","891356.0","666168.0","152000.0","739356.0","0.0","631954.0","605607.0","117000.0","514954.0","0.0","2958.0","R256613C","R256613C PEARSON PLACE","9408 IVALENES HOPE DR, AUSTIN, TX  78717","9408","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2017.0","2017-07-31 00:00:00.000","3.0","","2017.0","A1","WEST ROUND ROCK MRA","1.0","2064.0","1.0","894.0","2958.0","1.0","479.0","2.0","266.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"358320","R541985","R-16-4913-060B-0009","S10996 - PEARSON PLACE SEC 6, BLOCK B, Lot 9","S10996","S10996 - PEARSON PLACE SEC 6","B","9","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","1060468.0","794367.0","152000.0","908468.0","0.0","758981.0","722152.0","117000.0","641981.0","0.0","3797.0","R256613C","R256613C PEARSON PLACE","14320 IVEANS WAY, AUSTIN, TX  78717","14320","IVEANS","WAY","AUSTIN","TX","78717","SRR","R6","2017.0","2018-05-30 00:00:00.000","4.0","1.0","2017.0","A1","WEST ROUND ROCK MRA","1.0","2267.0","1.0","1530.0","3797.0","1.0","704.0","2.0","347.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"358330","R541995","R-16-4913-060B-0019","S10996 - PEARSON PLACE SEC 6, BLOCK B, Lot 19","S10996","S10996 - PEARSON PLACE SEC 6","B","19","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","1020191.0","777143.0","152000.0","868191.0","0.0","740665.0","706494.0","117000.0","623665.0","0.0","3523.0","R256613C","R256613C PEARSON PLACE","8913 IVEANS CV, AUSTIN, TX  78717","8913","IVEANS","CV","AUSTIN","TX","78717","SRR","R6","2017.0","2017-12-07 00:00:00.000","3.0","1.0","2017.0","A1","WEST ROUND ROCK MRA","1.0","2058.0","1.0","1465.0","3523.0","1.0","660.0","2.0","231.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311249","R506273","R-16-4913-000E-0012","S9965 - PEARSON PLACE SEC 1, BLOCK E, Lot 12","S9965","S9965 - PEARSON PLACE SEC 1","E","12","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","807275.0","617879.0","152000.0","655275.0","0.0","576419.0","561708.0","117000.0","459419.0","0.0","2594.0","R256613C","R256613C PEARSON PLACE","10012 PAULINES WAY, AUSTIN, TX  78717","10012","PAULINES","WAY","AUSTIN","TX","78717","SRR","R6","2013.0","2013-10-04 00:00:00.000","3.0","1.0","2013.0","A1","WEST ROUND ROCK MRA","1.0","2594.0","","0.0","2594.0","1.0","537.0","2.0","223.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311287","R506311","R-16-4913-000G-0001","S9965 - PEARSON PLACE SEC 1, BLOCK G, Lot 1","S9965","S9965 - PEARSON PLACE SEC 1","G","1","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","789700.0","627584.0","152000.0","637700.0","0.0","570531.0","570531.0","117000.0","453531.0","0.0","2583.0","R256613C","R256613C PEARSON PLACE","15925 PEARSON BROTHERS DR, AUSTIN, TX  78717","15925","PEARSON BROTHERS","DR","AUSTIN","TX","78717","SRR","R6","2013.0","2020-06-24 00:00:00.000","3.0","1.0","2013.0","A1","WEST ROUND ROCK MRA","1.0","1290.0","1.0","1293.0","2583.0","1.0","440.0","1.0","49.0","2022-04-13 04:00:02.307","nan","nan","nan","1","200","nan","nan","nan","nan","nan"
"311293","R506317","R-16-4913-000G-0007","S9965 - PEARSON PLACE SEC 1, BLOCK G, Lot 7","S9965","S9965 - PEARSON PLACE SEC 1","G","7","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","828139.0","616075.0","152000.0","676139.0","0.0","592202.0","560068.0","117000.0","475202.0","0.0","2736.0","R256613C","R256613C PEARSON PLACE","15901 PEARSON BROTHERS DR, AUSTIN, TX  78717","15901","PEARSON BROTHERS","DR","AUSTIN","TX","78717","SRR","R6","2013.0","2013-07-31 00:00:00.000","2.0","1.0","2013.0","A1","WEST ROUND ROCK MRA","1.0","1708.0","1.0","1028.0","2736.0","1.0","440.0","2.0","222.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311308","R506332","R-16-4913-000G-0022","S9965 - PEARSON PLACE SEC 1, BLOCK G, Lot 22","S9965","S9965 - PEARSON PLACE SEC 1","G","22","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","807620.0","807620.0","152000.0","655620.0","0.0","565592.0","552633.0","117000.0","448592.0","0.0","2490.0","R256613C","R256613C PEARSON PLACE","10109 IVALENES HOPE DR, AUSTIN, TX  78717","10109","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2012.0","2018-03-27 00:00:00.000","3.0","","2012.0","A1","WEST ROUND ROCK MRA","1.0","2490.0","","0.0","2490.0","1.0","540.0","2.0","311.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"328951","R520718","R-16-4926-000B-0011","S10379 - PEARSON PLACE SEC 2, BLOCK B, Lot 11","S10379","S10379 - PEARSON PLACE SEC 2","B","11","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808,(4-6303)","790409.0","609772.0","152000.0","638409.0","0.0","568009.0","554338.0","117000.0","451009.0","0.0","2564.0","R256613C","R256613C PEARSON PLACE","9712 IVALENES HOPE DR, AUSTIN, TX  78717","9712","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2016.0","2017-03-13 00:00:00.000","2.0","1.0","2016.0","A1","WEST ROUND ROCK MRA","1.0","1494.0","1.0","1070.0","2564.0","1.0","504.0","2.0","227.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"328964","R520731","R-16-4926-000E-0031","S10379 - PEARSON PLACE SEC 2, BLOCK E, Lot 31","S10379","S10379 - PEARSON PLACE SEC 2","E","31","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808,(4-6303)","926670.0","690301.0","152000.0","774670.0","0.0","654410.0","627546.0","117000.0","537410.0","0.0","3063.0","R256613C","R256613C PEARSON PLACE","10409 IVALENES HOPE DR, AUSTIN, TX  78717","10409","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2014.0","2015-02-26 00:00:00.000","3.0","1.0","2014.0","A1","WEST ROUND ROCK MRA","1.0","2376.0","1.0","687.0","3063.0","1.0","600.0","2.0","416.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"329009","R520776","R-16-4926-000M-0004","S10379 - PEARSON PLACE SEC 2, BLOCK M, Lot 4","S10379","S10379 - PEARSON PLACE SEC 2","M","4","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808,(4-6303)","928271.0","691793.0","152000.0","776271.0","0.0","654094.0","628903.0","117000.0","537094.0","0.0","3048.0","R256613C","R256613C PEARSON PLACE","15801 JEFFS LN, AUSTIN, TX  78717","15801","JEFFS","LN","AUSTIN","TX","78717","SRR","R6","2014.0","2014-11-13 00:00:00.000","3.0","1.0","2014.0","A1","WEST ROUND ROCK MRA","1.0","2354.0","1.0","694.0","3048.0","1.0","616.0","2.0","306.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"329023","R520790","R-16-4926-000O-0002","S10379 - PEARSON PLACE SEC 2, BLOCK O, Lot 2","S10379","S10379 - PEARSON PLACE SEC 2","O","2","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808,(4-6303)","836774.0","652796.0","152000.0","684774.0","0.0","601379.0","593451.0","117000.0","484379.0","0.0","2740.0","R256613C","R256613C PEARSON PLACE","10505 IVALENES HOPE DR, AUSTIN, TX  78717","10505","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2014.0","2015-04-15 00:00:00.000","3.0","1.0","2014.0","A1","WEST ROUND ROCK MRA","1.0","1526.0","1.0","1214.0","2740.0","1.0","670.0","2.0","352.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"341497","R529550","R-16-4913-030J-0015","S10661 - PEARSON PLACE SEC 3, BLOCK J, Lot 15","S10661","S10661 - PEARSON PLACE SEC 3","J","15","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","841220.0","651608.0","152000.0","689220.0","0.0","617405.0","592371.0","117000.0","500405.0","0.0","2861.0","R256613C","R256613C PEARSON PLACE","9320 KYLES STAKE RD, AUSTIN, TX  78717","9320","KYLES STAKE","RD","AUSTIN","TX","78717","SRR","R6","2016.0","2016-08-26 00:00:00.000","3.0","","2016.0","A1","WEST ROUND ROCK MRA","1.0","1891.0","1.0","970.0","2861.0","1.0","545.0","2.0","215.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"341503","R529556","R-16-4913-030J-0021","S10661 - PEARSON PLACE SEC 3, BLOCK J, Lot 21","S10661","S10661 - PEARSON PLACE SEC 3","J","21","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","761673.0","575707.0","152000.0","609673.0","0.0","538885.0","523370.0","117000.0","421885.0","0.0","2363.0","R256613C","R256613C PEARSON PLACE","9416 KYLES STAKE RD, AUSTIN, TX  78717","9416","KYLES STAKE","RD","AUSTIN","TX","78717","SRR","R6","2016.0","2017-03-31 00:00:00.000","2.0","1.0","2016.0","A1","WEST ROUND ROCK MRA","1.0","1055.0","1.0","1308.0","2363.0","1.0","505.0","2.0","190.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"341526","R529579","R-16-4913-030M-0026","S10661 - PEARSON PLACE SEC 3, BLOCK M, Lot 26","S10661","S10661 - PEARSON PLACE SEC 3","M","26","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","904524.0","684936.0","152000.0","752524.0","0.0","647025.0","622669.0","117000.0","530025.0","0.0","3070.0","R256613C","R256613C PEARSON PLACE","10512 IVALENES HOPE DR, AUSTIN, TX  78717","10512","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2015.0","2017-06-26 00:00:00.000","3.0","","2015.0","A1","WEST ROUND ROCK MRA","1.0","1876.0","1.0","1194.0","3070.0","1.0","640.0","2.0","180.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"341547","R529600","R-16-4913-030N-0020","S10661 - PEARSON PLACE SEC 3, BLOCK N, Lot 20","S10661","S10661 - PEARSON PLACE SEC 3","N","20","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","953750.0","709401.0","152000.0","801750.0","0.0","670738.0","644910.0","117000.0","553738.0","0.0","3345.0","R256613C","R256613C PEARSON PLACE","15013 IVEANS WAY, AUSTIN, TX  78717","15013","IVEANS","WAY","AUSTIN","TX","78717","SRR","R6","2015.0","2016-03-29 00:00:00.000","3.0","","2015.0","A1","WEST ROUND ROCK MRA","1.0","2261.0","1.0","1084.0","3345.0","1.0","484.0","2.0","213.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"341591","R529644","R-16-4913-030P-0032","S10661 - PEARSON PLACE SEC 3, BLOCK P, Lot 32","S10661","S10661 - PEARSON PLACE SEC 3","P","32","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","795501.0","564610.0","152000.0","643501.0","0.0","554183.0","513282.0","117000.0","437183.0","0.0","2412.0","R256613C","R256613C PEARSON PLACE","14700 IVEANS WAY, AUSTIN, TX  78717","14700","IVEANS","WAY","AUSTIN","TX","78717","SRR","R6","2017.0","2018-06-29 00:00:00.000","2.0","1.0","2017.0","A1","WEST ROUND ROCK MRA","1.0","1051.0","1.0","1361.0","2412.0","1.0","509.0","2.0","383.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311263","R506287","R-16-4913-000E-0026","S9965 - PEARSON PLACE SEC 1, BLOCK E, Lot 26","S9965","S9965 - PEARSON PLACE SEC 1","E","26","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","1048961.0","750577.0","152000.0","896961.0","0.0","742298.0","682343.0","117000.0","625298.0","0.0","3652.0","R256613C","R256613C PEARSON PLACE","10313 IVALENES HOPE DR, AUSTIN, TX  78717","10313","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2013.0","2013-06-28 00:00:00.000","3.0","1.0","2013.0","A1","WEST ROUND ROCK MRA","1.0","2018.0","1.0","1634.0","3652.0","1.0","440.0","2.0","440.0","2022-04-13 04:00:02.307","nan","nan","nan","1","90","nan","nan","nan","nan","nan"
"311267","R506291","R-16-4913-000F-0002","S9965 - PEARSON PLACE SEC 1, BLOCK F, Lot 2","S9965","S9965 - PEARSON PLACE SEC 1","F","2","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","806875.0","609406.0","152000.0","654875.0","0.0","565592.0","554005.0","117000.0","448592.0","0.0","2484.0","R256613C","R256613C PEARSON PLACE","15909 DINK PEARSON LN, AUSTIN, TX  78717","15909","DINK PEARSON","LN","AUSTIN","TX","78717","SRR","R6","2012.0","2019-04-12 00:00:00.000","","","2012.0","A1","WEST ROUND ROCK MRA","1.0","2484.0","","0.0","2484.0","1.0","574.0","2.0","303.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311276","R506300","R-16-4913-000F-0011","S9965 - PEARSON PLACE SEC 1, BLOCK F, Lot 11","S9965","S9965 - PEARSON PLACE SEC 1","F","11","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","813027.0","611631.0","152000.0","661027.0","0.0","587014.0","556028.0","117000.0","470014.0","0.0","2640.0","R256613C","R256613C PEARSON PLACE","15920 PEARSON BROTHERS DR, AUSTIN, TX  78717","15920","PEARSON BROTHERS","DR","AUSTIN","TX","78717","SRR","R6","2013.0","2013-10-30 00:00:00.000","2.0","1.0","2013.0","A1","WEST ROUND ROCK MRA","1.0","1595.0","1.0","1045.0","2640.0","1.0","440.0","2.0","125.0","2022-04-13 04:00:02.307","nan","nan","nan","2","356","nan","nan","nan","nan","nan"
"311302","R506326","R-16-4913-000G-0016","S9965 - PEARSON PLACE SEC 1, BLOCK G, Lot 16","S9965","S9965 - PEARSON PLACE SEC 1","G","16","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","799161.0","799161.0","152000.0","647161.0","0.0","524279.0","524279.0","117000.0","407279.0","0.0","2402.0","R256613C","R256613C PEARSON PLACE","10005 IVALENES HOPE DR, AUSTIN, TX  78717","10005","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2012.0","2020-05-15 00:00:00.000","2.0","","2012.0","A1","WEST ROUND ROCK MRA","1.0","2402.0","","0.0","2402.0","1.0","537.0","2.0","312.0","2022-04-13 04:00:02.307","VALID","nan","nan","1","200","nan","nan","nan","nan","nan"
"311222","R506246","R-16-4913-000A-0005","S9965 - PEARSON PLACE SEC 1, BLOCK A, Lot 5","S9965","S9965 - PEARSON PLACE SEC 1","A","5","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","968791.0","968791.0","152000.0","816791.0","0.0","702069.0","702069.0","117000.0","585069.0","0.0","3421.0","R256613C","R256613C PEARSON PLACE","10021 DOUBLE EAGLE PASS, AUSTIN, TX  78717","10021","DOUBLE EAGLE","PASS","AUSTIN","TX","78717","SRR","R6","2015.0","2015-08-10 00:00:00.000","4.0","","2015.0","A1","WEST ROUND ROCK MRA","1.0","2045.0","1.0","1376.0","3421.0","1.0","653.0","1.0","115.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311248","R506272","R-16-4913-000E-0011","S9965 - PEARSON PLACE SEC 1, BLOCK E, Lot 11","S9965","S9965 - PEARSON PLACE SEC 1","E","11","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","827275.0","627980.0","152000.0","675275.0","0.0","589651.0","570891.0","117000.0","472651.0","0.0","2552.0","R256613C","R256613C PEARSON PLACE","10016 PAULINES WAY, AUSTIN, TX  78717","10016","PAULINES","WAY","AUSTIN","TX","78717","SRR","R6","2013.0","2014-03-31 00:00:00.000","3.0","1.0","2013.0","A1","WEST ROUND ROCK MRA","1.0","1322.0","1.0","1230.0","2552.0","1.0","914.0","2.0","352.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311285","R506309","R-16-4913-000F-0020","S9965 - PEARSON PLACE SEC 1, BLOCK F, Lot 20","S9965","S9965 - PEARSON PLACE SEC 1","F","20","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","846181.0","635568.0","152000.0","694181.0","0.0","603957.0","577789.0","117000.0","486957.0","0.0","2745.0","R256613C","R256613C PEARSON PLACE","15812 PEARSON BROTHERS DR, AUSTIN, TX  78717","15812","PEARSON BROTHERS","DR","AUSTIN","TX","78717","SRR","R6","2013.0","2013-09-30 00:00:00.000","3.0","1.0","2013.0","A1","WEST ROUND ROCK MRA","1.0","1698.0","1.0","1047.0","2745.0","1.0","480.0","2.0","222.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","1","305","nan","nan"
"311286","R506310","R-16-4913-000F-0021","S9965 - PEARSON PLACE SEC 1, BLOCK F, Lot 21","S9965","S9965 - PEARSON PLACE SEC 1","F","21","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","806404.0","623249.0","152000.0","654404.0","0.0","581771.0","566590.0","117000.0","464771.0","0.0","2676.0","R256613C","R256613C PEARSON PLACE","15808 PEARSON BROTHERS DR, AUSTIN, TX  78717","15808","PEARSON BROTHERS","DR","AUSTIN","TX","78717","SRR","R6","2013.0","2018-06-15 00:00:00.000","2.0","1.0","2013.0","A1","WEST ROUND ROCK MRA","1.0","2016.0","1.0","660.0","2676.0","1.0","543.0","2.0","229.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311294","R506318","R-16-4913-000G-0008","S9965 - PEARSON PLACE SEC 1, BLOCK G, Lot 8","S9965","S9965 - PEARSON PLACE SEC 1","G","8","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","698226.0","532936.0","152000.0","546226.0","0.0","490339.0","484487.0","117000.0","373339.0","0.0","2016.0","R256613C","R256613C PEARSON PLACE","15825 PEARSON BROTHERS DR, AUSTIN, TX  78717","15825","PEARSON BROTHERS","DR","AUSTIN","TX","78717","SRR","R6","2013.0","2019-11-08 00:00:00.000","2.0","1.0","2013.0","A1","WEST ROUND ROCK MRA","1.0","2016.0","","0.0","2016.0","1.0","543.0","2.0","189.0","2022-04-13 04:00:02.307","INVALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
